Price,Built_Up,Furnishing,Tenure,carpark,classification
140000,650,Unfurnished,Freehold,1,1
680000,1355,Semi Furnished,Leasehold,1,1
420000,875,Semi Furnished,Freehold,1,1
298000,1300,Semi Furnished,Leasehold,2,1
630000,1244,Semi Furnished,Freehold,1,1
380000,1074,Unfurnished,Freehold,1,1
795000,1778,Unfurnished,Freehold,2,1
578000,1430,Unfurnished,Leasehold,2,1
528888,1230,Unfurnished,Freehold,1,1
550000,1400,Semi Furnished,Freehold,1,1
350000,1538,Fully Furnished,Freehold,1,1
618000,1054,Semi Furnished,Freehold,1,1
140000,657,Unfurnished,Freehold,1,1
130000,650,Unfurnished,Freehold,1,1
528000,1640,Unfurnished,Freehold,2,1
591000,2405,Unfurnished,Freehold,2,0
370000,1500,Semi Furnished,Freehold,2,1
525000,2400,Semi Furnished,Freehold,2,1
370000,1138,Semi Furnished,Leasehold,1,1
259000,840,Unfurnished,Leasehold,1,1
1100000,1076,Semi Furnished,Freehold,1,1
1000000,1132,Fully Furnished,Freehold,1,1
345000,1540,Semi Furnished,Freehold,2,1
170300,269,Fully Furnished,Freehold,1,1
530000,1540,Semi Furnished,Freehold,2,1
630000,1760,Semi Furnished,Freehold,2,1
260000,865,Semi Furnished,Freehold,1,1
560000,1600,Semi Furnished,Freehold,2,1
485000,930,Fully Furnished,Leasehold,1,1
170000,635,Unfurnished,Leasehold,1,1
370000,865,Unfurnished,Leasehold,1,1
610000,1650,Semi Furnished,Freehold,2,1
550000,1211,Fully Furnished,Freehold,2,1
360000,1021,Semi Furnished,Freehold,1,1
415000,1062,Fully Furnished,Freehold,1,1
387111,2864,Unfurnished,Freehold,2,1
480000,1080,Semi Furnished,Freehold,2,1
479000,1980,Semi Furnished,Freehold,2,1
270000,1040,Unfurnished,Leasehold,2,1
250000,850,Semi Furnished,Freehold,1,1
348000,1068,Fully Furnished,Freehold,1,1
580000,1214,Fully Furnished,Freehold,1,1
120000,500,Unfurnished,Freehold,1,1
330000,330000,Semi Furnished,Freehold,1,1
325000,950,Semi Furnished,Freehold,1,1
1090000,2482,Semi Furnished,Freehold,2,1
550000,1800,Semi Furnished,Freehold,2,1
250000,840,Semi Furnished,Freehold,1,1
400000,1045,Unfurnished,Freehold,2,1
250000,941,Semi Furnished,Freehold,0,1
445000,900,Semi Furnished,Freehold,1,1
630000,1650,Unfurnished,Leasehold,2,1
650000,1000,Semi Furnished,Freehold,1,0
565000,1200,Unfurnished,Freehold,2,1
540000,1000,Unfurnished,Freehold,1,1
330000,1100,Unfurnished,Freehold,1,1
675000,1170,Semi Furnished,Freehold,2,1
1093500,1669,Semi Furnished,Leasehold,1,0
275000,1100,Unfurnished,Freehold,1,1
650000,800,Semi Furnished,Freehold,1,1
950000,1098,Fully Furnished,Freehold,1,1
260000,753,Unfurnished,Freehold,1,1
225000,850,Semi Furnished,Freehold,1,1
993000,662,Fully Furnished,Freehold,1,1
1336860,2960,Unfurnished,Freehold,2,1
280000,750,Semi Furnished,Freehold,1,1
270000,850,Unfurnished,Freehold,1,1
855000,1010,Semi Furnished,Freehold,1,1
280000,900,Unfurnished,Freehold,1,1
310000,1200,Semi Furnished,Freehold,1,1
248000,950,Unfurnished,Freehold,1,1
442000,850,Semi Furnished,Freehold,1,1
408000,825,Unfurnished,Freehold,1,1
475000,880,Semi Furnished,Freehold,1,1
290000,450,Semi Furnished,Freehold,1,1
328000,980,Semi Furnished,Freehold,2,1
615000,1710,Unfurnished,Freehold,2,1
723000,1239,Fully Furnished,Freehold,1,1
570000,1331,Semi Furnished,Freehold,1,0
278000,858,Unfurnished,Freehold,1,1
450000,1020,Semi Furnished,Freehold,1,1
520000,1027,Semi Furnished,Freehold,1,1
1279000,1691,Unfurnished,Freehold,1,1
450000,1080,Semi Furnished,Freehold,1,1
858000,2389,Unfurnished,Freehold,2,0
465000,3150,Semi Furnished,Freehold,2,1
850000,1280,Fully Furnished,Freehold,1,1
290000,710,Semi Furnished,Freehold,1,1
1388000,1180,Semi Furnished,Freehold,1,1
374000,950,Unfurnished,Leasehold,1,1
420000,990,Semi Furnished,Freehold,0,1
340000,865,Unfurnished,Freehold,1,1
790000,958,Fully Furnished,Freehold,1,1
540000,1500,Semi Furnished,Leasehold,2,1
474390,753,Fully Furnished,Freehold,1,1
490000,850,Fully Furnished,Freehold,1,1
950000,950,Semi Furnished,Freehold,1,1
1080000,1236,Fully Furnished,Freehold,1,1
459000,770,Semi Furnished,Freehold,2,1
1100000,900,Fully Furnished,Freehold,1,1
565000,1163,Unfurnished,Freehold,1,1
588000,2000,Semi Furnished,Freehold,2,1
500000,1231,Semi Furnished,Freehold,1,1
350000,1430,Semi Furnished,Freehold,2,1
646700,2600,Unfurnished,Freehold,2,1
255000,753,Semi Furnished,Leasehold,1,1
850000,1400,Unfurnished,Leasehold,2,1
620000,1333,Unfurnished,Freehold,1,1
451700,1018,Semi Furnished,Freehold,1,1
290000,600,Semi Furnished,Leasehold,1,1
340000,1100,Unfurnished,Freehold,1,1
400000,700,Fully Furnished,Freehold,1,1
328000,903,Unfurnished,Freehold,1,1
1350000,871,Semi Furnished,Freehold,1,0
538000,2229,Unfurnished,Freehold,2,1
749000,1760,Unfurnished,Leasehold,2,1
870000,2000,Semi Furnished,Freehold,2,1
360000,960,Semi Furnished,Freehold,1,1
380000,1076,Semi Furnished,Freehold,1,1
700000,1600,Semi Furnished,Freehold,1,1
580000,1300,Semi Furnished,Freehold,2,1
790000,953,Semi Furnished,Freehold,1,0
380000,1300,Unfurnished,Freehold,2,1
680000,1246,Semi Furnished,Freehold,1,1
286000,829,Semi Furnished,Freehold,1,1
318000,1024,Unfurnished,Freehold,1,1
288999,818,Fully Furnished,Leasehold,1,1
420000,1000,Unfurnished,Freehold,2,1
558000,1003,Unfurnished,Leasehold,1,1
223000,834,Unfurnished,Leasehold,1,1
350000,450,Fully Furnished,Leasehold,1,1
490000,719,Semi Furnished,Freehold,1,1
750000,950,Unfurnished,Freehold,1,1
180000,750,Unfurnished,Freehold,1,0
900000,932,Fully Furnished,Freehold,1,1
630000,1378,Fully Furnished,Freehold,1,1
408000,997,Fully Furnished,Freehold,1,1
360000,1210,Semi Furnished,Freehold,1,0
677000,1448,Fully Furnished,Freehold,1,1
260000,736,Unfurnished,Freehold,1,1
1180000,2450,Semi Furnished,Freehold,2,1
698000,1950,Semi Furnished,Freehold,2,1
499000,1255,Unfurnished,Freehold,1,1
350000,657,Semi Furnished,Freehold,1,1
650000,1900,Unfurnished,Freehold,2,1
300000,775,Unfurnished,Freehold,1,1
730000,2100,Fully Furnished,Freehold,2,1
450000,935,Semi Furnished,Freehold,1,1
700000,1267,Semi Furnished,Freehold,1,1
400000,1221,Semi Furnished,Freehold,1,1
950000,950,Semi Furnished,Freehold,1,1
630000,1196,Semi Furnished,Leasehold,1,1
481000,711,Fully Furnished,Leasehold,1,1
660000,2240,Semi Furnished,Freehold,2,0
330000,700,Semi Furnished,Freehold,1,1
258000,900,Fully Furnished,Freehold,1,1
310000,868,Semi Furnished,Freehold,1,1
630000,1036,Fully Furnished,Freehold,1,1
650000,2228,Semi Furnished,Freehold,2,1
255000,643,Semi Furnished,Freehold,1,1
1150000,3000,Unfurnished,Freehold,2,1
360000,900,Unfurnished,Freehold,1,1
400000,2016,Semi Furnished,Freehold,2,1
210000,700,Semi Furnished,Freehold,1,1
778800,708,Fully Furnished,Freehold,1,1
830000,1700,Unfurnished,Freehold,2,1
370000,1620,Unfurnished,Freehold,2,1
210000,700,Semi Furnished,Freehold,1,1
489000,849,Unfurnished,Freehold,1,1
1000000,1797,Fully Furnished,Freehold,1,1
750000,1800,Semi Furnished,Freehold,2,1
158000,930,Unfurnished,Freehold,1,0
565000,1650,Semi Furnished,Freehold,2,1
350000,938,Semi Furnished,Freehold,1,1
386000,660,Semi Furnished,Freehold,1,1
390000,857,Semi Furnished,Freehold,1,0
970000,3000,Unfurnished,Freehold,2,1
460000,1000,Semi Furnished,Freehold,1,1
280000,1150,Unfurnished,Freehold,1,1
407000,1010,Fully Furnished,Freehold,1,1
288000,600,Semi Furnished,Leasehold,1,1
130000,650,Unfurnished,Freehold,1,1
1090000,3200,Semi Furnished,Leasehold,1,1
720000,2500,Semi Furnished,Freehold,2,1
687000,2001,Unfurnished,Freehold,2,1
450000,1540,Fully Furnished,Freehold,2,1
328000,1184,Unfurnished,Freehold,1,1
570000,1650,Unfurnished,Freehold,2,1
255000,906,Semi Furnished,Freehold,1,1
1150000,2000,Unfurnished,Freehold,2,1
480000,1540,Semi Furnished,Freehold,2,1
780000,2029,Unfurnished,Freehold,2,1
567000,2581,Semi Furnished,Freehold,2,0
475000,1159,Semi Furnished,Freehold,1,1
85000,700,Unfurnished,Leasehold,1,1
420000,1500,Semi Furnished,Leasehold,2,1
250000,915,Semi Furnished,Freehold,1,1
280000,1017,Unfurnished,Freehold,1,1
490000,2000,Unfurnished,Freehold,2,1
370000,1145,Semi Furnished,Freehold,1,0
930000,1500,Fully Furnished,Leasehold,1,1
205000,850,Unfurnished,Leasehold,1,1
1155000,1283,Fully Furnished,Freehold,1,1
479000,1249,Semi Furnished,Freehold,1,1
570000,1600,Semi Furnished,Freehold,2,1
238000,850,Unfurnished,Freehold,1,1
350000,1700,Semi Furnished,Freehold,0,1
565000,1300,Semi Furnished,Freehold,2,1
338000,840,Unfurnished,Freehold,1,1
300000,960,Unfurnished,Freehold,1,0
370000,1280,Semi Furnished,Freehold,1,1
680000,3000,Semi Furnished,Freehold,2,1
888000,1227,Fully Furnished,Freehold,1,1
1150000,1650,Semi Furnished,Freehold,2,1
490888,1161,Unfurnished,Freehold,1,1
1200000,1389,Fully Furnished,Freehold,1,1
320000,3934,Semi Furnished,Leasehold,2,1
575000,1595,Unfurnished,Freehold,2,1
680000,1600,Unfurnished,Freehold,2,1
445000,848,Unfurnished,Freehold,1,1
430000,1560,Semi Furnished,Freehold,2,1
442000,1058,Unfurnished,Freehold,1,1
703000,500,Fully Furnished,Freehold,1,0
250000,616,Semi Furnished,Freehold,1,1
1250000,3500,Semi Furnished,Freehold,2,1
500000,1995,Unfurnished,Freehold,2,1
1050000,1450,Fully Furnished,Freehold,1,0
480000,1600,Semi Furnished,Freehold,2,1
899999,1025,Fully Furnished,Freehold,1,1
358000,957,Unfurnished,Freehold,1,1
465000,1012,Semi Furnished,Freehold,1,1
153000,778,Semi Furnished,Freehold,1,1
628000,1900,Semi Furnished,Freehold,2,1
110000,720,Semi Furnished,Freehold,1,1
180000,650,Unfurnished,Freehold,1,1
358000,880,Unfurnished,Freehold,2,1
1000000,3000,Fully Furnished,Freehold,2,1
240000,1040,Semi Furnished,Freehold,2,0
395000,950,Fully Furnished,Freehold,1,1
320000,888,Semi Furnished,Freehold,1,1
520000,3164,Unfurnished,Freehold,2,1
145000,750,Unfurnished,Freehold,2,1
220000,785,Unfurnished,Freehold,1,1
768000,1800,Semi Furnished,Freehold,1,1
880000,2358,Unfurnished,Freehold,2,1
510000,1612,Semi Furnished,Freehold,1,1
240000,850,Semi Furnished,Freehold,1,1
360000,700,Semi Furnished,Freehold,1,1
280000,1100,Semi Furnished,Freehold,2,1
245000,771,Unfurnished,Freehold,1,1
1190000,1410,Fully Furnished,Freehold,1,1
430000,1300,Semi Furnished,Freehold,2,1
210000,770,Unfurnished,Freehold,1,1
850000,1184,Semi Furnished,Freehold,1,1
948000,2200,Semi Furnished,Freehold,2,1
400000,935,Unfurnished,Freehold,1,1
220000,738,Unfurnished,Freehold,1,1
650000,2018,Semi Furnished,Freehold,2,1
295000,828,Fully Furnished,Freehold,1,1
450000,950,Semi Furnished,Freehold,1,1
380000,926,Fully Furnished,Freehold,1,1
335000,973,Semi Furnished,Freehold,1,1
775000,2026,Unfurnished,Freehold,2,1
500000,1255,Semi Furnished,Freehold,2,1
530000,1350,Semi Furnished,Freehold,2,1
928000,2100,Semi Furnished,Freehold,2,1
490000,1100,Unfurnished,Freehold,2,1
599000,1279,Fully Furnished,Freehold,1,1
219000,720,Fully Furnished,Freehold,1,1
700000,2000,Unfurnished,Freehold,2,1
580000,1980,Unfurnished,Freehold,2,1
420000,845,Fully Furnished,Freehold,1,1
599000,1100,Semi Furnished,Freehold,2,1
450000,1143,Semi Furnished,Freehold,1,1
375000,1191,Unfurnished,Freehold,2,1
640000,1719,Semi Furnished,Freehold,2,1
560000,1800,Semi Furnished,Freehold,2,1
550000,972,Semi Furnished,Freehold,1,1
270000,990,Unfurnished,Leasehold,2,1
260000,820,Semi Furnished,Freehold,1,0
422000,1460,Unfurnished,Leasehold,2,1
930000,2600,Semi Furnished,Freehold,2,1
618000,936,Semi Furnished,Freehold,1,1
580000,1453,Unfurnished,Freehold,1,1
620000,1540,Unfurnished,Freehold,2,1
250000,1399,Unfurnished,Freehold,2,1
140000,808,Semi Furnished,Freehold,1,1
428000,1001,Semi Furnished,Freehold,1,1
208000,960,Unfurnished,Leasehold,2,1
620000,3600,Semi Furnished,Freehold,2,1
350000,1100,Unfurnished,Freehold,2,1
247000,1119,Unfurnished,Freehold,2,1
300000,850,Semi Furnished,Freehold,1,1
990000,1600,Semi Furnished,Freehold,2,1
590000,1019,Semi Furnished,Freehold,1,1
448000,720,Semi Furnished,Freehold,1,1
280000,845,Semi Furnished,Freehold,1,1
400000,1004,Unfurnished,Freehold,1,1
375000,950,Unfurnished,Freehold,1,1
800000,969,Semi Furnished,Freehold,1,1
250000,1000,Semi Furnished,Freehold,2,1
658000,1645,Fully Furnished,Freehold,1,1
260000,764,Unfurnished,Freehold,1,1
500000,700,Fully Furnished,Freehold,1,1
220000,970,Semi Furnished,Freehold,1,0
830000,950,Fully Furnished,Freehold,1,1
368000,1222,Semi Furnished,Freehold,1,1
400000,1148,Semi Furnished,Freehold,1,1
360000,1500,Unfurnished,Freehold,2,1
215000,860,Semi Furnished,Freehold,1,1
1054060,1630,Semi Furnished,Freehold,1,1
430000,1650,Unfurnished,Freehold,2,1
518000,1100,Unfurnished,Freehold,2,1
510000,1450,Semi Furnished,Freehold,2,1
390000,1302,Unfurnished,Freehold,2,1
999000,3000,Semi Furnished,Freehold,1,1
558000,1023,Semi Furnished,Freehold,1,0
360000,1004,Unfurnished,Freehold,1,1
644800,1000,Semi Furnished,Freehold,1,1
420000,1260,Unfurnished,Freehold,2,1
260000,560,Semi Furnished,Freehold,1,1
291600,1973,Semi Furnished,Freehold,2,0
380000,947,Semi Furnished,Freehold,1,1
860000,1400,Unfurnished,Freehold,1,1
1030000,1122,Fully Furnished,Freehold,1,1
295000,850,Semi Furnished,Freehold,1,1
950000,887,Fully Furnished,Freehold,1,1
360000,1055,Semi Furnished,Leasehold,1,1
550000,1200,Semi Furnished,Freehold,2,1
260000,527,Semi Furnished,Freehold,1,1
199000,735,Semi Furnished,Freehold,1,1
1180000,2600,Semi Furnished,Freehold,2,1
450000,556,Semi Furnished,Freehold,1,1
870000,1241,Fully Furnished,Freehold,1,1
345000,2271,Unfurnished,Freehold,2,1
527000,1248,Semi Furnished,Freehold,1,0
398000,4058,Unfurnished,Leasehold,2,1
600000,1234,Semi Furnished,Leasehold,1,1
535000,1800,Unfurnished,Freehold,2,1
560000,1400,Semi Furnished,Leasehold,2,1
480000,1688,Semi Furnished,Freehold,2,0
600000,1100,Fully Furnished,Freehold,1,1
795000,1599,Semi Furnished,Freehold,1,1
620000,1600,Fully Furnished,Freehold,1,1
450000,845,Fully Furnished,Freehold,1,1
710000,903,Fully Furnished,Freehold,1,1
180000,700,Semi Furnished,Leasehold,1,1
547000,1101,Semi Furnished,Freehold,1,1
300000,1000,Unfurnished,Freehold,2,1
499000,1800,Semi Furnished,Freehold,2,1
440000,1183,Semi Furnished,Freehold,1,0
390000,950,Semi Furnished,Freehold,1,1
925000,1650,Semi Furnished,Freehold,2,0
435000,1600,Semi Furnished,Freehold,2,1
320000,818,Semi Furnished,Freehold,1,1
750000,1003,Fully Furnished,Freehold,1,1
1100000,1500,Fully Furnished,Freehold,1,1
1200000,860,Fully Furnished,Freehold,1,1
500000,1800,Unfurnished,Freehold,2,1
398000,2847,Unfurnished,Freehold,2,0
320000,830,Semi Furnished,Freehold,1,1
515000,1280,Semi Furnished,Freehold,1,1
370000,865,Unfurnished,Leasehold,1,1
460000,1053,Semi Furnished,Freehold,1,1
370000,1300,Unfurnished,Freehold,2,1
830000,2300,Unfurnished,Freehold,2,1
800000,1444,Semi Furnished,Freehold,1,1
960000,2400,Semi Furnished,Freehold,2,1
520000,1400,Unfurnished,Freehold,2,1
446000,868,Semi Furnished,Freehold,1,1
350000,635,Semi Furnished,Freehold,1,1
550000,1400,Semi Furnished,Freehold,0,1
530500,1100,Unfurnished,Freehold,1,1
720000,1119,Semi Furnished,Freehold,1,0
500000,1450,Semi Furnished,Freehold,1,0
890000,2250,Semi Furnished,Leasehold,1,1
150000,760,Unfurnished,Freehold,1,1
200000,688,Unfurnished,Freehold,1,1
370000,700,Semi Furnished,Freehold,1,1
720000,1787,Fully Furnished,Freehold,2,1
1100000,2629,Unfurnished,Freehold,1,1
475000,1400,Unfurnished,Freehold,2,1
850000,2500,Semi Furnished,Freehold,2,1
535000,1650,Fully Furnished,Freehold,2,1
1450000,1701,Semi Furnished,Freehold,1,1
370000,1153,Unfurnished,Freehold,1,1
680000,1540,Unfurnished,Freehold,2,1
550000,857,Fully Furnished,Freehold,1,1
570000,1137,Semi Furnished,Freehold,1,1
550000,1650,Unfurnished,Freehold,2,1
400000,930,Fully Furnished,Freehold,1,1
560000,1500,Semi Furnished,Freehold,2,1
738500,1129,Semi Furnished,Freehold,1,1
700000,1173,Unfurnished,Leasehold,1,1
292000,600,Semi Furnished,Leasehold,1,1
740000,2500,Semi Furnished,Freehold,2,1
930000,1500,Fully Furnished,Leasehold,1,1
488990,1245,Fully Furnished,Freehold,1,1
1200000,2800,Unfurnished,Freehold,2,1
750000,1650,Semi Furnished,Freehold,2,1
365000,1400,Semi Furnished,Leasehold,2,1
650000,1394,Unfurnished,Leasehold,1,1
528000,1640,Unfurnished,Freehold,2,1
199000,735,Semi Furnished,Freehold,1,1
320000,920,Semi Furnished,Freehold,1,1
430000,1276,Fully Furnished,Freehold,1,1
290000,638,Fully Furnished,Freehold,1,1
483000,1892,Unfurnished,Leasehold,2,1
240000,872,Unfurnished,Freehold,1,1
420000,900,Fully Furnished,Freehold,1,1
583000,1291,Semi Furnished,Freehold,1,0
370000,1380,Semi Furnished,Freehold,2,1
430000,1700,Semi Furnished,Freehold,2,1
845000,2475,Unfurnished,Freehold,2,1
540000,1202,Fully Furnished,Freehold,1,1
600000,800,Semi Furnished,Freehold,1,1
520000,1200,Unfurnished,Freehold,1,0
416700,926,Unfurnished,Freehold,1,1
149999,621,Unfurnished,Freehold,1,1
430000,900,Unfurnished,Leasehold,1,1
680000,1700,Unfurnished,Freehold,2,1
560000,1300,Semi Furnished,Freehold,1,1
675000,1363,Fully Furnished,Freehold,1,1
470000,2200,Semi Furnished,Freehold,2,1
368000,1000,Unfurnished,Freehold,2,1
850000,1200,Fully Furnished,Freehold,1,1
468000,1100,Unfurnished,Leasehold,1,1
594567,2721,Unfurnished,Freehold,2,1
400000,1280,Unfurnished,Freehold,2,1
490000,850,Semi Furnished,Freehold,1,1
450000,867,Fully Furnished,Freehold,1,1
300000,786,Unfurnished,Freehold,1,1
550000,1600,Semi Furnished,Freehold,2,1
569000,1988,Semi Furnished,Freehold,1,1
410000,1017,Semi Furnished,Freehold,1,1
502000,1700,Unfurnished,Leasehold,2,1
580000,1950,Unfurnished,Freehold,1,0
550000,2040,Unfurnished,Freehold,2,1
324000,1950,Semi Furnished,Freehold,2,0
520000,1300,Semi Furnished,Freehold,1,1
652000,2400,Unfurnished,Freehold,2,1
160000,750,Unfurnished,Freehold,1,1
388000,1600,Semi Furnished,Freehold,2,1
550000,1635,Unfurnished,Freehold,2,1
536000,1800,Semi Furnished,Freehold,2,0
260000,1400,Unfurnished,Leasehold,2,1
450000,1314,Unfurnished,Freehold,1,1
430000,800,Unfurnished,Freehold,2,1
290000,1084,Semi Furnished,Freehold,1,0
650000,1568,Unfurnished,Freehold,2,1
470000,1313,Semi Furnished,Freehold,1,1
165000,1100,Unfurnished,Freehold,2,1
520000,2100,Unfurnished,Freehold,2,1
280000,1030,Unfurnished,Freehold,2,1
225000,588,Unfurnished,Freehold,1,1
620000,926,Semi Furnished,Freehold,1,0
700000,1938,Semi Furnished,Freehold,2,1
800000,2159,Semi Furnished,Freehold,2,1
465000,1650,Unfurnished,Leasehold,2,1
450000,800,Fully Furnished,Freehold,1,1
550000,2100,Unfurnished,Freehold,2,1
950000,1390,Fully Furnished,Freehold,1,1
600000,2138,Semi Furnished,Freehold,2,1
365000,1040,Semi Furnished,Freehold,1,1
498400,1203,Semi Furnished,Leasehold,1,1
650000,1500,Unfurnished,Freehold,2,1
300000,1050,Semi Furnished,Leasehold,1,1
1158000,2596,Unfurnished,Leasehold,1,1
418000,938,Fully Furnished,Freehold,1,0
388000,1023,Semi Furnished,Freehold,1,1
970000,2905,Unfurnished,Freehold,2,1
1000000,1500,Semi Furnished,Leasehold,2,1
400000,1440,Unfurnished,Freehold,2,1
370000,865,Unfurnished,Leasehold,1,1
790000,1680,Unfurnished,Freehold,2,1
540000,1855,Unfurnished,Freehold,1,1
650000,1900,Unfurnished,Freehold,2,1
778800,708,Fully Furnished,Freehold,1,1
880000,2300,Unfurnished,Freehold,2,1
880000,2750,Unfurnished,Freehold,2,1
559000,1126,Semi Furnished,Freehold,1,1
470000,1048,Semi Furnished,Freehold,1,1
520000,1250,Semi Furnished,Freehold,1,1
280000,700,Semi Furnished,Freehold,1,1
320000,850,Semi Furnished,Freehold,1,1
145000,606,Unfurnished,Freehold,1,1
299000,1000,Semi Furnished,Freehold,1,1
540000,1150,Fully Furnished,Freehold,1,1
810000,2196,Unfurnished,Freehold,2,1
298000,968,Unfurnished,Freehold,1,1
580000,1111,Unfurnished,Freehold,1,1
520000,950,Semi Furnished,Freehold,1,1
638000,1400,Unfurnished,Freehold,2,1
1160000,2300,Semi Furnished,Freehold,2,1
410000,1476,Unfurnished,Freehold,2,1
350000,1004,Unfurnished,Freehold,1,1
399500,1255,Semi Furnished,Freehold,1,1
135000,650,Semi Furnished,Freehold,1,1
590000,2107,Semi Furnished,Freehold,2,1
490000,2000,Semi Furnished,Freehold,2,1
1100000,2517,Semi Furnished,Freehold,2,1
650000,2200,Unfurnished,Freehold,2,1
500000,1003,Semi Furnished,Freehold,1,1
780000,863,Fully Furnished,Leasehold,1,1
600000,1418,Semi Furnished,Freehold,2,0
590000,1400,Semi Furnished,Freehold,2,1
430000,1000,Semi Furnished,Freehold,2,1
770000,2204,Semi Furnished,Freehold,2,1
480000,861,Semi Furnished,Freehold,1,1
349000,1300,Unfurnished,Freehold,2,1
723000,1400,Unfurnished,Freehold,2,1
190000,736,Semi Furnished,Leasehold,1,1
175000,849,Unfurnished,Freehold,1,1
658000,1134,Unfurnished,Freehold,1,1
680000,2500,Semi Furnished,Freehold,2,1
525000,1294,Semi Furnished,Freehold,1,1
140000,708,Semi Furnished,Freehold,1,1
690000,2600,Semi Furnished,Freehold,2,1
700590,500,Fully Furnished,Freehold,1,1
480000,1030,Semi Furnished,Freehold,1,1
340000,1000,Unfurnished,Freehold,1,1
690000,1300,Unfurnished,Freehold,2,1
635000,4800,Unfurnished,Leasehold,2,1
260000,931,Semi Furnished,Freehold,1,1
763000,958,Semi Furnished,Freehold,1,1
405000,933,Unfurnished,Freehold,1,1
530000,1250,Semi Furnished,Freehold,1,1
690000,1100,Semi Furnished,Freehold,1,1
520000,1362,Semi Furnished,Freehold,1,1
589000,1196,Semi Furnished,Freehold,1,1
595000,1800,Unfurnished,Freehold,2,1
290000,1238,Unfurnished,Freehold,1,1
680000,904,Semi Furnished,Leasehold,1,1
730000,1800,Fully Furnished,Freehold,1,1
688000,1330,Fully Furnished,Freehold,1,1
275000,726,Unfurnished,Freehold,1,1
798000,2156,Semi Furnished,Freehold,2,0
270000,800,Semi Furnished,Freehold,1,1
570000,855,Semi Furnished,Freehold,1,1
295000,840,Semi Furnished,Freehold,1,1
348000,750,Fully Furnished,Freehold,1,1
589500,1137,Semi Furnished,Freehold,1,1
498800,1586,Unfurnished,Freehold,2,1
435000,1300,Semi Furnished,Freehold,2,1
620000,1760,Semi Furnished,Freehold,2,1
678000,1400,Semi Furnished,Freehold,2,1
250000,650,Fully Furnished,Freehold,1,1
545000,1800,Unfurnished,Freehold,2,1
470000,1253,Fully Furnished,Freehold,1,1
312999,1056,Semi Furnished,Freehold,1,1
600000,1900,Semi Furnished,Freehold,2,1
550000,1845,Semi Furnished,Freehold,2,1
780000,3000,Semi Furnished,Freehold,2,1
160000,650,Unfurnished,Freehold,1,1
799500,2425,Unfurnished,Freehold,2,1
415000,1300,Semi Furnished,Freehold,2,1
500000,930,Semi Furnished,Leasehold,1,1
699000,2300,Unfurnished,Freehold,2,1
980000,1119,Unfurnished,Leasehold,1,1
760000,1800,Semi Furnished,Freehold,2,1
650000,1333,Fully Furnished,Leasehold,1,1
1000000,2500,Unfurnished,Freehold,2,1
210000,1400,Semi Furnished,Leasehold,2,1
280000,956,Unfurnished,Leasehold,1,1
800000,2500,Unfurnished,Freehold,2,1
348999,986,Fully Furnished,Freehold,1,1
300000,1023,Unfurnished,Freehold,1,0
600000,1059,Fully Furnished,Leasehold,1,1
320000,830,Semi Furnished,Freehold,1,1
650000,2070,Semi Furnished,Freehold,1,1
200000,689,Unfurnished,Freehold,1,1
440000,1130,Semi Furnished,Freehold,1,1
600000,1800,Unfurnished,Freehold,2,1
950000,1100,Unfurnished,Freehold,1,1
830000,1800,Semi Furnished,Freehold,2,1
585000,1830,Unfurnished,Freehold,2,1
360000,1062,Semi Furnished,Freehold,1,1
280000,810,Semi Furnished,Leasehold,1,1
670000,1380,Unfurnished,Freehold,1,1
415000,881,Semi Furnished,Freehold,1,1
220000,660,Unfurnished,Freehold,1,1
1050000,1450,Fully Furnished,Freehold,1,0
670000,2000,Semi Furnished,Freehold,2,1
470000,800,Fully Furnished,Freehold,1,1
530000,1053,Unfurnished,Freehold,2,1
420000,1555,Unfurnished,Freehold,2,1
466100,900,Unfurnished,Freehold,1,1
460000,1207,Semi Furnished,Freehold,1,1
710000,2340,Semi Furnished,Freehold,2,1
549900,1355,Fully Furnished,Freehold,1,1
295000,810,Semi Furnished,Freehold,2,1
700000,1800,Unfurnished,Freehold,2,1
488000,1500,Semi Furnished,Freehold,2,0
648000,2253,Unfurnished,Freehold,2,1
485838,1644,Unfurnished,Leasehold,2,1
410000,1238,Unfurnished,Freehold,2,1
250000,750,Semi Furnished,Freehold,1,1
295000,992,Semi Furnished,Leasehold,1,1
385000,1023,Fully Furnished,Freehold,1,1
1359900,2000,Semi Furnished,Leasehold,2,1
680000,1967,Semi Furnished,Freehold,2,1
615000,1776,Unfurnished,Leasehold,2,1
220000,864,Unfurnished,Freehold,1,1
729000,1302,Fully Furnished,Freehold,1,0
609999,1450,Semi Furnished,Freehold,1,1
420000,1600,Semi Furnished,Freehold,2,1
88000,665,Unfurnished,Freehold,1,1
999000,3000,Semi Furnished,Freehold,1,1
668000,1650,Semi Furnished,Freehold,2,1
310000,1074,Unfurnished,Freehold,1,1
880000,2200,Semi Furnished,Freehold,2,1
480000,900,Semi Furnished,Freehold,2,1
465000,1700,Semi Furnished,Freehold,2,1
410000,950,Fully Furnished,Freehold,1,1
399000,1055,Semi Furnished,Freehold,1,1
980000,3738,Semi Furnished,Freehold,2,1
375000,1500,Semi Furnished,Leasehold,2,1
430000,950,Unfurnished,Freehold,1,1
735000,978,Fully Furnished,Freehold,1,1
470000,1750,Semi Furnished,Freehold,2,1
450000,900,Semi Furnished,Freehold,1,1
