Price,Tenure,Property_Type,Built_Up,Furnishing,Bedroom,Bathroom,Area,classification
420000,0,6,2188,1,4,4,9,0
450000,0,9,1507,1,4,2,14,0
480000,0,9,1219,0,3,2,13,0
270000,0,9,1000,2,3,2,13,0
199000,0,9,735,1,3,2,9,0
248000,0,3,1048,1,3,2,13,0
345000,0,6,648,1,3,2,13,0
880000,0,12,5500,2,5,4,14,0
500000,0,9,1323,1,3,2,9,0
1400000,0,6,1680,0,4,3,13,0
275000,0,9,700,1,3,2,10,0
390000,0,6,1540,2,3,2,13,0
425000,0,4,850,2,3,2,14,0
680000,0,6,1375,2,4,3,13,0
450000,0,6,1200,2,4,3,13,0
315000,1,9,861,2,4,2,13,0
455000,0,9,950,0,3,2,12,0
430000,0,6,960,1,3,2,13,0
460000,0,9,900,1,3,2,10,0
150000,0,3,732,2,3,2,14,0
749000,0,6,1200,1,4,3,13,0
385000,0,3,955,1,3,2,13,0
255000,0,3,910,2,3,2,13,0
370000,0,6,1200,2,3,2,13,0
350000,1,3,897,1,3,2,14,0
1290000,0,9,1378,0,4,3,14,0
380000,0,6,1400,2,3,2,13,0
560000,0,10,3115,2,5,3,13,0
526473,0,9,1000,0,3,2,13,0
240000,1,3,750,2,3,2,13,0
438000,0,9,1118,1,3,2,13,0
455000,0,6,1000,1,3,2,14,0
480000,0,9,1060,1,3,3,14,0
535000,0,9,1200,0,3,2,14,0
395000,0,10,1400,1,4,3,7,0
558000,0,6,1050,1,3,3,13,0
1000000,0,10,2587,1,4,4,13,0
780000,0,6,2000,1,4,3,13,1
244999,0,6,1400,2,3,2,13,0
220000,0,3,850,1,3,2,13,0
380000,0,6,620,1,2,2,13,0
330000,0,3,770,0,3,2,10,0
539000,0,9,1355,0,3,3,14,0
470000,0,9,1100,1,3,2,10,0
420000,0,9,1023,1,3,2,13,0
528000,0,6,1640,2,4,3,13,0
999000,0,6,1450,1,5,4,13,0
225000,0,3,650,0,3,2,10,0
460000,0,2,1600,1,3,3,14,0
455000,0,6,1795,2,5,3,13,0
370000,0,6,1100,2,3,2,13,0
688000,0,9,1316,0,4,2,14,0
300000,0,3,960,2,3,2,13,1
662000,0,4,1259,1,3,2,13,0
355000,0,9,800,0,3,2,10,0
466000,0,9,926,1,3,2,10,0
340000,0,3,652,0,2,1,13,0
207000,0,3,947,2,3,2,13,1
480000,0,9,1100,2,3,2,14,0
568000,0,6,1400,1,3,2,13,1
425000,1,9,1331,1,3,2,14,0
900000,0,6,2000,1,4,3,13,0
520000,0,4,797,1,2,2,13,0
788000,0,6,1000,2,2,2,10,0
245000,0,3,750,2,3,2,13,0
410000,0,9,1250,1,2,2,13,0
899999,0,9,1347,1,4,3,13,0
479000,0,9,856,0,3,2,10,0
310000,0,9,750,1,3,2,10,0
560000,0,6,1300,2,4,3,13,0
298000,0,3,1014,0,3,2,11,0
950000,0,4,950,1,2,2,14,0
720000,0,6,2190,2,5,4,13,1
740000,0,9,1391,1,4,3,14,1
270000,0,4,600,1,2,1,13,0
745000,0,6,3000,1,4,3,14,0
900000,0,6,2755,1,5,4,13,0
513000,1,6,1100,2,3,3,14,1
1199000,0,6,1800,2,4,3,14,0
840000,0,6,1600,2,4,3,13,0
1300000,1,9,2343,0,5,4,13,0
318000,0,6,1540,2,4,3,1,0
199000,0,3,657,2,3,2,13,0
530000,0,6,1300,2,3,2,13,0
350000,0,3,850,1,3,2,13,0
165000,0,6,1280,2,3,1,9,0
1250000,0,9,1735,0,4,2,14,0
460000,0,9,1160,1,3,2,8,0
1450000,0,9,1548,0,4,2,14,0
720000,1,4,939,1,3,2,13,0
230000,0,3,880,1,3,2,10,0
800000,0,9,913,0,2,2,14,0
980000,0,6,2000,1,4,3,13,0
430000,0,6,1300,2,4,3,13,0
750000,0,6,1500,1,5,4,13,0
185000,0,3,906,2,3,2,13,0
489100,0,5,711,0,2,2,14,0
185000,0,3,826,1,3,2,13,0
150000,1,3,600,2,2,1,10,0
330000,0,3,1150,0,3,2,13,0
518000,0,6,2120,1,5,3,13,0
1050000,0,9,1450,0,3,2,10,1
680000,0,6,2000,1,3,3,14,0
450000,0,9,1245,2,4,2,13,0
810000,0,6,2100,0,4,3,13,0
500000,1,6,1764,1,4,3,13,0
690000,0,9,1020,2,3,2,10,0
420000,0,3,988,1,3,2,14,0
590000,0,6,2143,2,4,3,13,0
208000,0,3,850,1,3,2,14,0
350000,0,3,890,2,3,2,13,0
229000,1,3,838,2,3,2,14,1
430000,0,9,1266,1,3,2,13,0
809000,0,12,1870,2,4,3,13,0
460000,0,6,1900,1,4,3,13,0
570000,0,9,1222,0,3,2,13,0
250000,1,6,800,2,2,2,13,0
488000,0,6,2320,2,4,4,13,0
370000,1,9,865,2,3,2,14,0
275000,0,3,950,1,3,2,13,0
125000,1,3,650,2,3,2,13,0
380000,0,9,581,2,2,2,13,0
950000,0,4,950,1,2,2,14,0
1000000,1,6,1600,1,4,3,14,0
900000,0,6,2737,1,4,3,13,0
600000,0,6,1400,2,4,3,13,0
520000,0,6,2600,2,4,4,13,0
540000,0,9,1450,0,3,2,14,0
245000,0,3,750,2,3,2,13,0
190000,0,3,720,1,3,2,13,0
380000,1,6,900,2,4,2,13,0
991006,1,4,1625,1,4,3,14,0
950000,0,4,990,1,3,2,14,0
1100000,0,6,2100,2,4,3,14,0
200000,0,3,850,2,3,2,13,0
478000,0,6,1400,2,4,3,13,0
620000,0,6,1983,1,5,3,13,0
526800,0,10,9575,2,4,3,8,0
610000,0,9,1196,1,3,2,14,0
460000,0,6,1376,2,4,3,13,0
539000,0,9,1215,0,3,3,14,0
350000,0,9,830,1,3,2,14,0
560000,0,6,1800,1,4,3,13,1
430000,0,10,1080,1,4,2,13,0
280000,1,3,935,2,3,2,14,1
1450000,0,9,2028,0,4,4,14,0
850000,0,6,2750,0,5,2,13,0
1324000,0,9,1691,2,4,4,14,0
1130000,0,9,2648,1,4,4,14,1
533000,0,6,3854,2,4,3,9,0
770000,0,6,2300,1,4,3,14,0
440000,0,9,1075,1,3,2,14,0
215000,0,3,907,1,2,1,14,0
450000,0,6,880,1,2,2,14,0
1380000,0,6,2500,1,5,4,13,0
550000,0,6,1170,2,4,3,13,0
315000,0,9,830,2,3,2,13,1
850000,0,9,1450,0,2,2,10,0
430000,0,3,870,2,3,2,13,0
538000,0,9,1076,2,3,2,14,0
648000,0,6,1200,1,3,2,14,0
790000,0,6,1540,1,3,2,14,0
570000,0,9,1315,1,3,2,10,0
620000,0,6,1600,1,4,3,13,0
420000,1,9,921,2,3,2,14,0
465000,0,6,825,2,3,2,13,0
720000,0,6,3080,1,4,3,14,0
630000,0,6,2300,2,4,4,13,0
620000,0,10,2000,1,4,3,11,0
715000,0,9,1400,0,3,2,14,0
425000,0,9,850,2,3,2,10,0
725000,0,9,1404,0,4,2,14,0
380000,0,6,1040,1,4,2,13,0
719000,0,6,1300,1,4,3,13,0
425000,0,6,2600,1,4,3,13,0
1000000,0,9,969,2,2,1,14,1
460888,0,2,1206,1,4,4,13,0
950000,0,4,950,1,2,2,14,0
530000,0,9,1208,0,3,2,13,0
460000,0,9,1056,2,3,2,13,0
288000,1,9,977,0,3,2,13,0
560000,0,9,1303,1,3,2,13,0
945000,1,9,1681,0,3,2,13,1
395000,0,3,926,1,3,2,13,0
1000000,0,10,2933,2,5,4,13,0
150000,0,3,732,0,3,2,8,0
569000,0,6,1500,1,3,2,13,0
300000,0,3,960,2,3,2,13,1
700000,0,9,1454,1,4,2,14,1
400000,0,9,1174,2,3,2,10,1
580000,0,9,1194,0,3,2,13,0
830000,0,9,1450,2,3,3,10,0
375000,0,9,1271,2,3,2,13,0
210000,0,3,835,2,3,2,13,0
730000,0,6,1800,1,4,3,13,0
309000,1,6,1650,1,4,3,8,0
350000,0,9,750,2,3,2,10,0
762600,0,10,2490,1,5,4,13,0
1140000,0,9,1625,0,4,2,13,0
432000,0,9,1118,1,3,2,14,0
298000,1,6,1400,2,4,3,8,0
629000,0,9,860,0,2,2,14,1
400000,0,9,1399,0,4,3,12,0
420000,0,6,1000,1,3,2,13,0
639000,0,9,1196,1,3,2,14,0
615000,0,9,3000,1,4,3,14,0
370000,1,9,865,2,3,2,14,0
780000,0,6,1800,2,4,3,13,0
850000,0,6,4000,1,5,3,13,0
362000,0,6,1700,1,4,3,9,0
368000,0,9,650,1,2,2,14,0
606000,0,9,1018,2,3,2,14,0
350000,0,9,1141,2,3,2,14,0
400000,0,3,979,0,3,3,10,0
385000,0,6,840,2,2,2,14,0
360000,0,9,1074,1,3,2,13,0
240000,0,6,1200,2,3,2,9,0
695000,0,9,1598,0,4,3,14,0
1400000,0,9,1600,0,4,3,10,0
675000,0,10,2441,2,5,3,13,0
489900,0,9,1355,0,3,3,14,0
460000,0,9,1266,1,3,2,14,0
351720,0,6,893,2,3,2,13,0
600000,0,9,852,1,3,2,13,0
650000,0,2,1367,1,3,2,14,0
1300000,0,6,1600,2,3,3,14,0
290000,0,3,850,1,3,2,13,0
700000,0,6,2450,1,4,3,13,0
406800,0,9,775,1,2,2,13,0
688000,0,6,1780,2,3,2,13,0
569000,0,9,1600,1,4,2,14,0
520000,0,9,650,1,2,1,13,0
1300000,0,9,1292,0,2,2,14,0
699000,0,2,1400,0,4,3,11,0
330000,0,3,1055,1,3,2,13,0
1200000,0,9,2036,0,4,4,14,0
820000,0,9,1800,1,4,3,14,0
150000,0,3,737,1,3,2,8,0
399000,0,6,1200,1,3,2,13,0
450000,0,6,1739,2,4,3,13,0
330000,0,6,1000,2,3,2,13,0
680000,0,6,1400,2,4,3,14,0
400000,0,9,700,0,2,2,13,0
268000,0,2,1200,1,4,3,13,0
900000,0,12,2275,2,5,4,13,0
315000,0,9,957,1,3,2,13,0
170000,0,3,750,1,3,2,14,1
420000,0,6,1100,2,3,2,13,0
298000,0,3,885,1,3,2,9,0
350000,0,9,1004,1,3,2,13,0
850000,0,6,3260,2,5,4,13,0
385000,1,9,950,0,2,2,14,0
350000,0,9,1062,1,3,2,13,0
388000,0,9,700,1,2,2,13,0
680000,0,9,1008,0,2,2,14,0
350000,1,3,930,2,3,2,14,0
350000,0,9,1680,0,4,3,7,0
960000,0,9,1442,1,3,3,13,0
300000,0,3,750,1,3,2,10,0
1080000,0,9,1388,1,3,3,13,0
250000,0,9,800,1,3,2,13,0
465000,0,6,1300,2,4,2,13,0
850000,0,6,2344,2,4,3,13,0
1390000,0,6,1650,0,4,3,13,0
280000,0,3,860,2,3,2,13,0
429000,0,3,1072,1,3,2,13,0
500000,0,6,1415,1,4,3,13,0
838000,0,6,2620,0,4,4,13,0
630000,0,6,1415,1,3,3,14,0
420000,0,6,1170,2,4,2,13,0
705574,0,8,2649,2,4,4,9,0
560000,0,9,610,1,2,1,13,0
950000,0,6,2500,1,4,4,13,0
550000,0,9,1356,0,4,3,14,0
445000,1,9,1055,1,3,2,13,0
1000000,0,6,1300,2,3,3,13,0
460000,0,9,1097,2,3,2,13,0
310000,0,9,709,1,2,2,13,0
315000,0,3,750,1,2,1,14,0
375000,0,9,993,1,3,2,13,0
350000,0,4,980,1,3,2,13,0
750000,1,6,2100,1,4,3,13,0
135000,0,3,600,1,2,1,13,0
950000,0,6,2600,1,5,3,13,0
800000,0,9,913,0,2,2,14,0
630000,0,6,1430,2,4,3,13,0
279999,0,3,839,1,3,2,13,0
379000,0,9,854,0,2,2,13,0
939600,0,9,1044,1,3,2,14,0
250000,1,3,900,2,3,2,14,0
600000,0,9,1017,0,3,2,13,0
900000,0,9,1500,0,2,1,14,0
890000,0,9,1818,2,3,3,10,0
375000,1,9,850,1,4,2,13,0
320000,0,9,1000,1,3,2,13,0
778800,0,4,708,0,2,2,14,0
450000,0,9,836,1,2,2,13,0
490000,0,4,715,1,2,2,13,0
150000,0,3,650,2,3,2,13,0
540000,0,6,2035,1,4,3,13,0
349000,0,6,840,2,3,2,13,0
480000,0,6,1600,1,4,1,13,0
235000,0,9,870,2,2,2,13,0
720000,0,4,810,0,2,2,3,0
250000,0,3,800,2,3,2,13,0
450000,1,3,1186,0,3,2,13,0
1100000,0,9,2200,1,4,3,13,0
415000,1,9,1057,1,3,2,13,0
329000,0,3,850,0,3,2,13,0
720000,0,9,1508,2,4,3,10,0
475000,1,6,2400,2,4,3,13,0
314500,0,9,1021,1,3,2,13,0
622000,0,9,1155,1,3,2,13,0
530000,0,6,1350,1,5,3,13,0
538000,1,9,1346,2,4,3,13,1
280000,0,3,900,1,3,2,13,0
510000,0,9,911,2,3,2,14,0
750000,0,2,2200,1,4,3,14,0
900000,0,9,1600,1,3,2,14,1
620000,0,9,1314,1,3,2,10,0
950000,0,9,1044,1,3,2,14,0
1400000,0,9,1684,1,3,3,14,0
580000,0,2,1727,1,3,3,14,0
500000,0,9,2900,1,5,4,13,0
780000,0,6,1900,1,5,3,13,0
550000,1,6,1504,1,4,3,13,0
440000,0,9,1045,0,3,3,14,0
359000,0,6,1400,2,4,3,13,0
460000,0,9,877,1,2,2,13,0
280000,0,3,807,0,3,2,13,0
618000,0,6,1743,2,4,3,13,0
430000,0,6,1650,2,4,3,9,0
525000,1,6,1600,2,4,3,13,0
436080,1,4,1151,1,3,2,13,0
980000,0,9,4800,1,4,3,10,1
1300000,0,9,900,0,2,1,14,0
650000,0,6,1960,2,4,3,13,0
1450000,0,9,1377,1,4,3,14,0
650000,0,9,1100,0,3,2,11,0
480000,0,9,1354,1,3,2,13,0
620000,0,3,1200,2,3,2,12,0
490000,0,6,1000,1,2,2,14,0
1050000,0,9,1636,1,4,4,14,0
400000,0,9,1010,0,4,2,14,0
888000,0,2,2475,1,4,3,13,0
515000,0,4,920,0,4,2,14,0
315000,0,3,850,1,3,2,13,0
668000,0,9,1140,0,3,2,13,0
420000,1,6,1960,1,4,3,13,0
560000,0,9,1000,0,3,2,13,0
240000,0,3,807,2,3,2,13,0
550000,0,6,2200,1,5,3,7,0
650000,0,9,931,0,2,2,14,0
360000,0,9,1055,1,3,2,13,0
433000,0,6,1400,1,4,3,13,0
580000,0,9,1088,1,3,2,10,0
448000,0,6,1100,1,4,2,14,0
399000,0,9,870,0,3,2,13,0
650000,1,6,1540,2,4,3,13,0
387000,0,9,901,1,3,2,14,0
402000,0,9,771,2,2,1,11,1
250000,1,6,1400,2,4,2,8,0
230000,0,6,1400,1,3,2,8,0
780000,0,6,2749,2,5,4,13,0
660000,0,6,1700,2,4,3,13,0
580000,0,6,1300,1,4,4,13,0
1380000,0,10,2700,2,5,3,13,0
850000,0,6,1400,1,4,3,13,0
355000,0,9,922,2,3,2,14,0
430000,0,6,880,2,3,2,14,0
600000,0,9,1270,2,3,2,14,0
550000,0,6,2480,2,4,4,9,0
721000,0,9,915,0,3,2,13,0
510000,0,9,1313,2,4,2,14,0
418000,0,9,1051,1,3,2,13,1
424999,0,2,1460,0,3,2,13,0
310000,0,3,730,1,3,2,14,0
680000,0,9,1048,0,2,2,14,0
230000,0,9,735,1,3,2,9,0
750000,0,6,1800,1,4,2,13,0
260000,0,9,650,0,2,2,13,0
999000,0,3,3000,1,5,4,13,0
250000,0,3,850,2,3,2,14,0
465000,0,9,1270,1,4,2,13,0
450000,0,9,1195,2,3,1,14,0
420000,0,9,1382,0,3,2,13,0
680000,0,2,1615,1,3,3,14,0
698000,0,8,2716,2,5,4,13,0
480000,1,9,1184,2,4,2,14,0
420000,0,9,800,0,3,2,14,0
889000,0,6,2700,1,3,4,13,0
300000,0,3,850,1,3,2,13,0
680000,0,6,1920,2,4,3,13,0
255500,0,3,800,1,3,2,13,0
380000,0,1,700,1,2,2,13,0
420000,0,9,722,1,2,2,13,0
620000,0,6,1700,0,4,3,10,0
510000,0,6,1400,1,4,3,13,0
420000,0,6,1750,2,4,3,13,0
780000,0,6,2150,1,4,3,13,0
450000,0,6,2000,1,4,3,13,0
225000,0,3,870,0,3,2,13,1
690000,0,9,1395,1,4,3,13,0
434000,1,6,1603,2,4,3,13,0
550000,0,6,1400,1,4,3,13,0
450000,1,9,1040,2,3,2,14,0
649000,0,9,1538,1,4,3,14,0
165000,0,6,900,2,3,1,13,0
690000,1,4,947,1,3,2,14,0
480000,0,9,1099,0,3,2,5,0
320000,0,6,1540,2,3,2,9,0
420000,0,9,1150,2,4,2,13,0
369000,1,6,1500,2,4,3,13,0
130000,0,3,850,1,2,1,13,0
310000,0,3,860,1,3,2,14,0
925000,1,6,2875,2,4,4,13,0
380000,0,9,838,0,3,2,10,0
1050000,0,6,1650,1,4,3,13,0
249000,0,3,890,1,3,2,13,0
1450000,0,9,867,2,2,2,14,0
900000,0,9,1650,0,4,4,13,0
470000,0,12,1300,0,3,2,7,0
730000,0,2,1860,1,3,3,14,0
400000,0,4,950,1,3,2,13,0
300000,0,6,825,1,3,1,13,0
845000,0,2,2100,1,3,3,13,0
695000,0,10,2625,2,4,3,13,0
475000,0,6,1540,2,4,4,8,0
300000,0,3,1000,2,3,2,13,0
490000,0,9,650,0,2,1,13,0
450000,0,9,875,2,3,2,13,0
930000,1,9,1500,0,3,3,10,0
580000,0,9,1242,1,4,3,13,0
620000,0,9,1279,0,4,3,14,0
629000,0,9,1538,1,4,3,14,0
519900,0,9,1200,1,3,2,14,0
1143000,0,9,818,0,3,2,14,0
760000,0,6,2216,1,4,4,13,0
318000,0,6,1540,2,5,3,8,0
500000,0,9,1149,0,4,2,13,0
810000,0,6,3100,1,5,4,13,0
550000,0,6,2237,2,4,3,13,0
488000,1,6,1300,1,3,2,13,0
535000,0,6,1887,1,4,3,13,0
700000,0,6,2000,0,4,3,13,0
465000,0,6,1100,2,3,2,13,0
399000,0,9,1150,1,3,2,14,0
339000,0,9,816,1,3,2,14,0
415000,1,9,870,1,3,2,13,0
420000,0,9,1207,1,3,2,13,0
1000000,0,9,1313,0,3,2,10,0
355000,0,9,1106,0,3,2,13,0
420000,0,3,995,1,3,2,14,0
630000,0,6,1650,1,4,3,13,0
560000,0,9,929,1,4,2,14,0
1250000,0,9,1556,2,4,4,14,0
1250000,0,9,1875,1,4,4,14,0
500000,0,6,1080,2,4,3,13,0
560000,0,4,805,1,3,2,14,0
950000,0,6,3850,2,5,4,13,1
683000,0,9,1121,0,3,2,14,0
402000,0,9,1106,2,3,3,14,0
199000,0,9,735,1,3,2,9,0
218000,0,3,807,1,3,2,13,1
535000,0,9,750,1,2,2,13,0
580000,0,9,1026,1,3,2,13,0
770000,0,6,2960,2,5,4,10,0
395000,0,6,1540,1,4,3,8,0
350000,0,6,960,2,4,2,13,0
320000,1,9,901,1,3,2,13,0
255000,0,3,826,1,3,2,14,0
389000,0,6,1200,1,3,1,13,0
409999,1,9,615,0,2,2,13,0
650000,0,6,2000,2,3,3,14,0
150000,0,3,700,0,3,2,13,0
380000,0,10,1400,2,4,2,13,0
600000,0,6,1714,2,4,3,13,0
488000,0,9,1130,1,3,2,14,0
500000,0,13,1219,2,3,2,13,0
415000,0,6,770,2,3,2,13,0
635000,0,9,1368,1,4,4,13,0
930000,0,6,2650,1,4,3,13,0
380000,0,6,1100,1,3,2,13,0
378000,0,9,852,1,3,2,14,0
699000,0,6,2000,1,4,3,14,0
620000,0,6,1863,2,4,3,13,0
390000,0,9,1119,1,3,2,14,0
988000,0,6,2300,1,4,3,13,0
1000000,0,9,1518,1,4,3,10,0
370000,1,2,1188,1,3,2,13,0
252000,0,4,1012,2,3,2,13,1
260000,0,3,861,2,3,2,13,0
900000,0,6,2400,1,3,3,14,0
399000,0,9,1022,0,3,2,13,0
480000,0,9,1148,1,3,2,13,1
330000,0,6,1000,2,3,2,13,0
699000,0,6,1840,2,5,3,13,0
588000,0,9,1118,1,3,2,13,1
795000,0,6,1200,1,4,3,13,0
350000,0,2,981,1,3,2,13,0
900000,0,9,1600,1,3,2,14,0
490000,0,9,1250,1,3,2,13,0
370000,1,9,865,2,3,2,14,0
330000,0,3,1100,1,3,2,14,0
360000,0,9,823,2,2,1,13,0
285000,0,3,996,1,3,2,13,0
668000,1,9,1300,1,3,3,14,1
388000,0,2,1100,1,3,2,14,0
430000,0,9,1053,1,4,2,14,0
430000,0,9,950,2,3,2,12,0
890000,0,9,1293,0,4,3,14,0
550000,0,6,1870,1,3,2,14,0
350000,0,9,750,1,3,2,10,0
422000,0,9,911,1,3,2,14,0
500000,0,6,2130,2,4,4,13,0
730000,0,6,1222,1,4,3,13,0
750000,0,6,2200,2,5,3,13,0
780000,0,6,2000,2,4,3,13,0
800000,0,6,1506,2,5,3,13,0
200000,0,3,905,2,3,2,13,0
300000,0,3,960,2,3,2,13,1
568000,0,9,1450,1,4,2,14,0
569888,0,9,1282,0,4,3,13,0
618000,0,6,1300,0,4,3,11,0
430000,0,9,732,1,2,2,13,0
190000,0,3,650,2,3,2,14,0
380000,0,9,700,1,2,2,14,0
1100000,0,9,1703,0,4,3,14,0
540000,0,6,1980,2,4,3,7,0
220000,0,6,850,1,3,2,10,0
660000,0,6,1200,1,3,2,14,0
480000,0,9,859,1,3,2,13,0
408000,0,6,1980,1,3,2,13,0
1450000,0,9,1368,0,2,2,14,0
230000,0,3,693,1,3,1,13,0
220000,0,3,900,2,3,2,13,0
277000,0,6,1548,1,3,3,6,1
300000,0,6,992,2,3,2,13,0
580000,0,6,1500,1,4,3,13,0
165000,1,6,960,2,3,2,8,0
130000,0,3,704,2,3,2,13,0
683228,0,9,764,0,2,2,13,0
290000,0,3,850,1,3,2,13,0
85000,0,3,650,2,3,1,13,0
370000,0,9,1050,2,3,2,13,0
670000,0,6,2282,1,4,3,13,0
340000,0,9,701,0,3,2,13,0
740000,0,6,1560,0,3,2,14,0
390000,0,9,1049,1,3,2,14,0
380000,0,6,1300,1,3,2,13,0
640000,0,6,1400,1,4,2,13,0
750000,0,9,1109,1,4,2,14,0
290000,0,3,840,0,4,2,13,0
788000,0,10,1700,1,5,3,13,0
650000,0,4,1173,0,3,2,13,0
470000,0,9,1020,1,3,2,13,0
750000,0,10,1391,1,3,2,13,0
549000,0,9,973,1,4,2,13,0
1132640,0,9,1518,1,4,3,13,0
295000,0,6,950,2,3,2,13,0
210000,0,3,852,2,3,2,13,0
370000,1,9,865,2,3,2,14,0
380000,0,9,1102,1,3,2,14,0
1098000,0,6,2408,2,4,4,13,0
230000,0,3,788,0,3,2,13,0
420000,0,9,972,1,3,2,14,1
985800,0,13,1048,1,3,2,13,0
840000,0,10,2200,1,4,3,13,0
390000,0,9,1255,0,3,1,13,0
650000,0,9,1269,2,3,2,14,0
360000,0,9,1151,1,3,2,14,0
615000,0,6,2370,1,5,4,13,0
680000,0,9,1380,2,4,2,10,0
118000,0,3,650,2,3,2,13,0
295000,0,9,650,2,2,2,11,0
850000,1,6,2200,1,4,3,14,0
350000,0,3,968,1,3,2,13,0
670000,0,6,1640,1,4,3,13,0
285000,0,6,1540,2,3,2,11,0
690000,0,10,3415,2,4,4,9,0
130000,0,3,655,2,3,2,14,1
390000,0,6,2777,2,4,3,13,0
510000,1,9,1280,2,3,3,14,0
378000,0,9,884,1,3,2,14,0
520000,0,6,1200,1,3,2,13,0
590000,0,12,3000,2,4,3,13,0
900000,0,9,888,0,2,2,14,0
670000,0,6,1540,2,4,3,13,0
818000,0,6,1540,2,4,3,13,0
420000,1,9,906,2,3,2,14,0
295000,0,3,850,2,3,2,13,0
950000,0,9,1250,2,3,2,10,0
870000,0,9,1428,0,3,2,14,0
320000,0,9,888,1,3,2,14,0
415000,0,10,2450,2,4,2,13,0
466900,0,9,990,1,3,2,14,0
350000,1,3,930,2,3,2,14,0
850000,0,9,1349,0,3,2,13,0
440000,0,9,1100,0,3,2,10,1
738000,0,6,2019,1,4,3,13,0
150000,1,3,715,1,3,2,14,0
822800,1,9,1001,1,3,2,13,0
650000,0,9,1378,1,3,2,14,0
1380000,0,6,2793,1,4,3,13,0
130000,0,3,650,2,3,2,14,1
450000,0,10,1690,1,5,3,13,0
498800,0,6,1560,2,4,3,13,0
395000,0,9,926,1,3,2,13,0
618000,0,9,1021,0,3,2,13,0
588000,0,6,1200,1,4,2,13,0
680000,0,6,1938,1,5,3,13,0
685000,0,6,2000,1,4,3,13,0
290000,0,3,802,1,3,2,13,0
710000,0,6,2173,1,4,4,13,0
455000,0,6,1250,1,4,3,13,0
1000000,0,9,2190,1,5,4,14,0
422000,0,9,1001,1,3,2,13,0
310000,0,3,850,2,3,2,13,0
265000,0,3,850,1,3,2,13,0
323500,0,6,1396,2,3,3,13,1
550000,0,9,1162,1,3,2,13,0
280000,0,9,856,1,3,2,13,0
1400000,0,9,1367,1,4,3,14,0
500000,0,9,1272,1,4,2,14,0
155000,0,3,646,2,3,2,13,0
550000,1,9,1313,1,4,2,14,0
410000,0,9,972,2,3,2,13,0
650000,0,10,3000,2,4,3,11,0
290000,0,6,825,2,2,1,13,0
510000,1,6,1900,0,4,3,13,0
290000,0,6,1620,1,4,3,9,0
620000,0,2,1690,0,3,3,13,0
770000,0,9,1003,1,3,2,14,0
220000,0,3,773,1,3,2,13,0
325000,0,3,1027,2,3,2,13,0
950000,0,6,1400,1,4,3,14,0
247500,1,2,1133,2,3,2,10,0
275000,1,3,826,0,3,2,14,0
388000,0,6,960,1,3,2,13,0
270000,0,6,1000,2,3,2,8,0
700000,0,4,1276,2,3,2,13,0
750000,1,12,2067,1,4,3,13,0
1200000,0,9,1236,0,3,2,14,0
340000,0,9,800,2,3,2,10,0
549000,0,9,1415,0,3,3,14,0
457039,1,4,657,1,2,2,14,0
466200,0,9,900,2,3,2,14,0
1300000,0,9,1590,0,4,3,14,0
1250000,0,6,2800,2,4,4,13,0
199000,0,3,850,2,3,2,13,0
950000,0,9,872,1,2,2,14,0
328000,0,9,903,1,3,2,14,0
298000,0,3,815,1,3,2,13,0
430000,0,6,1500,2,4,3,13,0
180000,0,3,550,2,2,1,13,0
250000,0,3,853,1,3,2,14,0
690000,0,9,1605,1,3,3,14,0
358000,0,9,743,2,2,2,14,0
415000,0,9,998,1,3,2,13,0
635000,0,6,1815,2,4,3,13,0
780000,0,6,2100,1,4,3,13,0
600000,0,9,1340,2,3,2,13,0
360000,0,3,1057,0,4,2,13,0
638000,0,6,1400,2,3,3,13,0
470000,0,9,935,1,3,2,14,0
340700,0,9,1000,0,3,2,13,0
270000,0,3,815,2,2,2,13,0
360000,1,2,1075,2,3,2,13,0
945000,1,8,2800,1,4,3,13,0
750000,0,6,1300,1,4,3,13,0
500000,0,9,1184,0,3,2,13,0
430000,0,2,1741,2,3,3,12,0
1150000,0,6,2948,2,5,4,13,0
937000,0,6,2254,2,4,3,14,0
434999,1,9,1021,2,3,2,14,0
275000,0,6,1500,1,3,2,3,0
230000,0,3,850,2,3,2,13,0
888000,0,8,1980,2,4,3,13,0
1120000,0,9,1700,0,4,3,14,0
480000,0,6,1413,1,3,2,11,0
269000,0,9,860,2,3,2,13,0
700000,0,6,2163,2,4,3,10,0
550000,0,9,914,1,2,2,13,0
280000,0,2,1276,1,4,3,13,0
510000,0,6,1701,1,4,3,11,0
1300000,0,9,1840,1,5,4,13,0
955000,0,9,2164,1,4,4,11,0
375000,1,6,1540,1,4,4,8,0
198000,0,3,924,2,4,2,13,0
402300,0,4,1011,2,4,2,13,0
573000,0,5,950,1,3,2,13,0
345000,0,9,883,0,3,2,13,0
572400,0,6,2200,2,4,4,13,0
488000,0,4,850,1,2,2,13,0
540000,0,6,1600,1,4,3,10,0
359000,0,3,930,1,3,2,14,0
645000,0,9,1232,1,3,2,14,0
330000,0,3,919,1,3,2,13,0
530000,0,6,1350,1,5,3,13,0
620000,0,6,2143,0,4,3,13,0
400000,0,6,1100,2,4,2,13,0
207000,0,3,750,1,3,2,13,1
338000,1,6,1700,2,4,3,8,0
360000,0,6,1400,2,4,3,13,0
335999,0,9,1028,1,4,3,13,0
320000,0,3,870,1,3,2,13,0
189000,0,6,1300,1,3,2,9,0
