Price,Built_Up,Furnishing,Tenure,carpark,classification
530000,1500,1,0,2,1
530000,852,1,0,1,0
370000,865,2,1,1,1
508000,1718,1,0,1,0
1200000,1750,1,1,1,1
230000,680,2,0,1,1
300000,720,1,0,1,1
510000,1100,1,0,2,1
943200,2472,2,0,2,1
535000,1851,1,0,2,1
345000,926,1,0,1,1
580000,1800,2,0,2,1
450000,650,2,0,1,0
338000,1400,0,0,2,1
486666,2370,2,1,1,1
530000,1295,1,0,1,1
560000,1400,1,0,2,1
340000,946,1,0,1,1
1250000,2942,1,0,2,1
718000,1716,2,0,2,1
365000,1170,2,0,2,1
428000,950,0,1,1,0
270000,600,1,0,1,1
460000,2200,2,0,2,1
260000,850,1,0,1,1
365000,1400,2,0,2,1
430000,950,2,0,2,1
660000,1450,1,0,1,1
702000,1088,1,0,1,1
249999,800,2,0,2,1
649000,1039,1,0,1,1
305000,850,1,0,1,1
960000,2400,1,0,2,1
468000,1448,1,0,1,1
430000,1272,0,0,1,1
230000,922,2,0,1,1
546000,1800,2,0,2,1
280000,900,1,0,1,1
756000,788,2,0,1,1
350000,883,1,1,1,1
430000,788,1,0,1,1
660000,1410,0,0,1,1
1030000,1921,2,0,2,1
1150000,3890,2,0,2,1
518000,3134,2,0,2,1
873000,2168,0,0,2,1
550000,1350,1,0,2,1
320000,888,1,0,1,1
1100000,3000,1,0,2,1
450000,1080,2,0,2,1
428000,800,0,1,1,1
168000,624,2,0,1,1
1230000,3545,1,0,2,1
795000,1172,1,0,1,1
590000,1600,2,0,2,1
375000,900,2,1,2,1
830000,2000,1,0,2,1
538000,920,0,1,1,1
535000,732,1,0,1,1
788000,1800,1,0,2,1
489000,1470,1,0,2,1
420000,646,2,0,0,1
889000,2700,2,0,2,1
430000,1300,2,0,2,1
240000,850,2,0,1,1
570000,1900,1,0,2,1
350000,958,2,0,2,1
588000,2800,1,0,2,1
700000,1300,0,0,1,1
300000,960,2,0,1,0
104000,657,2,0,1,1
350000,903,1,0,1,1
480000,780,0,0,1,1
700000,2276,2,1,1,1
629000,2150,1,0,2,1
410000,1396,0,0,1,1
658000,1650,2,1,2,1
298000,829,1,0,1,1
620000,1760,2,1,2,1
470000,1000,1,0,2,1
335000,865,1,0,1,1
345000,750,1,0,1,1
750000,1400,0,0,1,1
590000,785,1,0,1,0
880000,2800,2,0,2,1
752000,1400,1,0,2,1
580000,1355,0,0,1,1
270000,900,2,1,2,1
280000,850,1,0,1,1
485000,1600,1,0,2,1
250000,920,1,0,1,1
650000,1205,0,0,1,1
475000,1313,1,0,1,0
595000,2200,1,0,2,1
690000,2660,1,0,2,1
1000000,1500,0,0,1,0
720000,1325,0,0,1,1
890000,3080,1,1,2,1
310000,1200,2,1,2,1
250000,785,2,1,1,1
850000,1428,0,0,1,1
590000,2143,2,0,2,1
330000,860,2,0,1,1
370000,1080,2,0,2,1
380000,1068,1,0,1,1
880000,2583,1,0,2,1
550000,566,0,0,1,1
680000,1130,0,0,1,1
388000,1001,1,0,1,1
290000,852,2,0,1,1
350000,1138,2,0,1,1
350000,1400,2,0,2,1
415000,859,2,0,1,1
250000,460,1,0,1,1
745800,1149,1,0,1,1
670000,1400,2,0,2,1
639000,1196,1,0,1,1
528000,958,1,0,1,1
720000,2248,1,0,2,1
390000,1144,2,0,1,1
375000,1025,0,0,1,1
205920,1200,2,0,2,1
165000,660,2,0,1,1
850000,1447,1,0,1,1
770000,2100,1,0,2,1
835000,917,1,0,1,1
620000,1800,2,1,2,1
510000,1341,1,0,1,0
430000,982,2,0,1,1
330000,980,2,0,1,1
570000,3119,2,0,2,1
430000,1500,2,1,2,1
219000,850,1,0,1,1
420000,965,1,1,1,1
280000,896,1,1,1,1
1100000,3197,2,0,2,1
1200000,3000,1,0,2,1
650000,1650,1,0,2,1
880000,2300,1,0,2,1
1050000,3200,1,0,2,1
433000,1058,2,0,1,1
485000,2139,2,0,2,1
479000,1400,2,0,2,1
850000,999,0,0,1,1
390000,1222,2,0,1,1
489000,1600,1,0,2,1
980000,4000,2,0,2,1
538000,1346,2,1,1,0
205000,780,2,0,1,1
800000,1400,1,0,2,1
360000,1540,1,1,2,1
310000,850,2,0,1,1
485000,1200,1,0,1,1
395000,1300,1,0,2,1
1050000,2000,0,0,1,1
500000,2060,2,0,2,1
250000,1087,2,0,2,1
180000,800,2,0,1,1
305000,775,0,1,1,1
570000,1267,2,0,1,1
330000,657,1,0,1,1
910000,2000,1,0,2,1
490000,1500,1,0,2,1
390000,912,2,0,1,0
820000,2200,1,0,2,1
565000,1114,1,0,1,1
1150000,2870,1,0,2,1
517000,883,0,0,1,1
1180000,3150,1,0,2,1
454000,1900,2,0,2,1
600000,1305,1,0,1,1
1360000,1795,1,0,1,1
370000,1115,1,0,1,1
780000,1006,0,0,1,1
400000,700,0,0,1,1
930000,1500,0,1,1,1
460000,1980,2,1,2,0
729800,1959,1,1,2,1
397000,1300,0,0,2,1
310000,1152,1,0,1,1
280000,947,1,0,1,1
850000,1650,1,0,2,0
260000,1076,1,0,1,1
300000,897,0,0,1,1
600000,836,1,0,1,1
608000,1400,0,0,2,0
510000,2062,2,0,2,1
730000,1778,2,0,2,1
760000,925,2,0,1,1
600000,2400,2,0,2,1
1400000,1700,1,0,1,1
930000,1500,0,1,1,1
675000,2100,1,0,2,1
700000,2600,1,0,1,1
952595,876,0,0,1,1
499000,2200,2,0,2,1
255000,1010,1,0,1,1
250000,925,2,0,1,1
190000,1023,2,0,1,0
900000,2940,2,0,2,1
485000,2750,2,0,2,0
690000,2266,2,0,2,1
750000,1800,1,0,2,1
350000,930,2,1,1,1
188000,750,1,0,1,1
850000,1286,1,0,1,1
400000,860,1,1,1,1
1100000,2200,1,0,2,1
360000,916,0,1,1,1
150000,700,1,0,1,1
228000,824,1,0,1,1
347000,1000,1,0,2,1
395000,1300,2,0,2,1
700000,1276,2,0,1,1
1336860,2960,2,0,2,1
580000,758,1,0,1,1
650000,1160,0,0,1,1
470000,2239,2,0,2,1
450000,1100,2,0,2,1
1050000,1148,0,0,1,1
640000,2000,1,0,2,1
680000,1280,2,0,1,1
600000,1930,2,0,2,1
890000,1636,2,0,1,1
400000,704,2,0,1,1
299000,1008,0,0,1,1
520000,945,2,1,1,1
250000,831,1,0,1,1
270000,1000,1,0,0,1
928000,2400,2,0,2,1
1200000,1798,0,0,1,1
614555,1231,2,0,1,1
1200000,2680,2,0,2,1
135000,667,2,0,1,1
700000,1800,2,0,2,1
550000,937,1,0,1,1
560000,1461,1,0,1,1
750000,2250,1,1,2,1
795000,2047,2,0,2,1
395000,1252,1,0,1,1
315000,980,2,0,1,1
420000,1075,0,0,1,1
390000,659,1,0,1,1
580000,1194,0,0,1,1
140000,650,2,0,1,0
318000,990,2,0,2,1
400000,908,1,0,1,1
860000,1400,2,0,1,1
660000,1235,0,0,1,1
199000,735,1,0,1,1
780000,920,0,0,1,1
288000,850,1,0,1,1
699000,500,0,0,1,0
450000,1046,1,0,1,1
200000,667,2,0,1,1
563888,2766,2,0,2,1
300000,1080,1,0,2,1
430000,1000,1,1,1,1
160000,720,2,0,1,1
680000,1900,1,0,2,1
799000,2203,1,0,2,1
280000,1100,2,0,2,0
185000,1400,2,0,2,1
541900,1093,1,0,1,1
480000,1493,1,0,1,1
536220,1727,2,0,2,1
466000,1080,1,0,2,1
218000,800,1,0,1,1
980000,3000,1,0,2,1
330000,700,0,0,1,1
1350000,2200,0,0,1,1
400000,926,1,0,1,1
630000,1300,1,1,2,1
950000,2000,0,1,1,1
895000,2349,1,0,2,1
530000,1783,1,0,2,1
560000,1680,2,0,2,1
290000,860,2,0,1,1
400000,1200,2,0,2,1
1050000,1450,0,0,1,0
480000,1850,2,0,1,1
766000,1445,1,0,1,1
400000,1027,2,0,1,1
750000,2000,1,0,2,1
380000,1173,0,1,2,1
270000,850,2,0,1,1
390000,850,0,0,1,1
208000,960,2,0,2,1
1050000,1450,0,0,1,0
680000,2000,2,0,2,1
220000,1400,1,0,1,1
660000,1250,2,0,1,1
310000,800,1,0,1,1
620000,1180,0,0,1,1
897000,2400,1,0,2,1
650000,2300,1,0,2,0
1120000,1650,2,0,2,1
400000,910,2,0,2,1
520000,1400,1,1,2,1
1350000,2709,1,0,2,1
72000,269,0,0,1,1
690000,1540,2,0,2,1
360000,928,0,0,1,1
570000,2000,1,0,2,1
700000,1400,2,0,2,1
334000,926,1,0,1,1
459000,687,0,0,1,1
499000,1810,1,0,2,1
600000,1050,1,0,1,1
600000,2400,1,0,2,1
310000,1200,2,0,1,1
320000,800,1,0,1,1
525000,1184,0,0,1,1
920000,826,0,0,1,1
320000,1200,2,0,2,1
270000,1000,2,0,1,1
790000,953,1,0,1,0
188000,689,1,0,1,1
213000,1011,1,0,1,1
650000,1500,2,0,2,1
360000,920,2,0,1,0
429999,1028,1,0,1,1
390000,11114,1,0,1,1
418000,1500,1,0,2,1
389999,1080,1,0,1,1
360000,1302,1,0,2,1
690000,1238,1,0,1,1
1050000,1324,0,0,1,0
970000,1500,1,0,2,1
199000,735,1,0,1,1
948000,1572,0,0,1,1
285000,850,2,0,1,1
700000,1188,1,0,1,1
218000,806,2,0,1,1
1200000,1760,1,0,2,1
900000,2710,2,0,2,1
1000000,1760,1,0,2,1
368000,650,2,0,1,1
455000,1250,1,0,2,1
580000,1032,2,0,1,1
588000,1143,0,0,1,1
235000,1808,0,1,2,1
350000,800,1,0,1,1
880000,2500,1,0,2,1
665000,1227,1,0,1,1
289000,875,1,0,1,1
318000,904,0,0,1,1
390000,650,1,0,1,1
230000,835,2,0,1,1
472100,700,1,0,1,1
285000,818,2,0,1,1
550000,1454,1,1,1,1
650000,1800,1,0,2,1
125000,900,2,1,2,1
1100000,1831,0,0,1,1
1100000,1600,1,0,2,1
350000,855,1,0,1,1
930000,1500,0,1,1,1
420000,1200,2,0,2,1
570000,1400,1,0,2,1
200000,850,1,0,1,1
498000,1100,1,0,2,1
300000,925,1,0,1,1
1350000,2360,1,0,2,1
400000,752,0,0,1,1
630000,1036,0,0,1,1
725000,1200,1,0,2,1
995000,662,0,0,1,1
430000,1025,1,0,1,1
550000,1500,2,0,2,1
950000,2384,1,0,1,1
1395000,2750,1,0,1,0
320000,888,1,0,1,1
870000,1865,0,0,2,1
780000,1302,2,0,2,1
700000,1248,0,0,1,1
765000,1152,0,0,1,1
140000,900,2,0,1,1
518000,979,0,1,1,0
900000,2600,1,0,2,1
698000,1905,2,0,2,1
387000,1033,1,0,1,1
299000,1300,2,0,2,1
268000,767,2,0,2,1
800000,1164,0,0,1,0
475000,678,1,1,1,1
520000,1300,2,0,1,1
800000,1400,1,0,2,1
468000,1300,1,0,2,1
540000,1200,2,0,1,1
250000,800,1,0,1,1
300000,900,2,0,1,1
502100,1400,2,1,2,1
461000,1000,2,0,1,1
250000,500,1,0,1,1
199000,735,1,0,1,1
299000,1400,2,0,2,1
1100000,1826,1,0,2,1
558000,1400,1,0,2,1
455000,1250,2,0,2,1
645000,950,1,0,1,1
205000,720,1,0,1,1
1447840,1991,1,0,1,1
577000,1100,1,1,1,1
900000,1210,0,0,1,1
648000,1138,1,0,1,0
398000,1142,2,0,1,1
440000,970,2,0,1,1
440000,816,1,0,1,1
1300000,1745,1,0,1,1
600000,1495,1,0,2,1
380000,948,1,0,1,1
520000,1140,1,0,1,1
515000,1603,1,0,1,1
650000,1025,1,0,1,1
230000,950,2,0,1,1
570000,1600,1,1,2,1
455000,1500,2,0,2,1
668000,1500,1,0,2,1
350000,850,1,0,1,1
500000,1170,2,0,2,1
1332800,1022,1,0,1,1
275000,1080,2,1,2,1
320000,700,2,0,1,1
880000,780,0,0,1,1
680000,1280,0,0,1,1
299888,859,2,0,1,1
410000,1775,2,0,2,1
465000,1800,2,0,2,1
730000,1500,2,0,2,1
950000,950,1,0,1,1
930000,1092,0,0,1,1
432000,1272,0,0,1,1
310000,700,1,0,1,1
780000,1300,1,0,2,1
1300000,2000,1,1,2,1
320000,861,1,0,1,1
610000,894,0,0,1,1
980000,2500,1,0,2,1
365000,764,2,0,1,1
470000,936,1,1,1,1
390000,1300,1,0,2,1
118000,799,1,0,1,1
390000,665,1,0,1,0
450000,986,2,0,2,1
292000,600,1,1,1,1
445000,1800,2,0,2,1
720000,1015,1,0,1,1
575000,1580,1,0,1,1
460000,1800,2,0,2,1
350100,860,2,0,2,1
558000,1800,0,0,2,1
550000,1305,1,0,1,1
472914,1965,2,0,2,1
338000,721,1,0,1,1
534000,1052,1,0,1,0
324000,650,2,0,1,0
780000,1146,1,0,1,1
470000,1100,0,0,1,1
268000,893,1,0,1,1
200000,646,1,1,1,1
320000,888,1,0,1,1
420000,1000,2,0,1,1
580000,1560,1,0,2,1
760000,3600,1,0,2,1
466000,1400,1,0,2,1
620000,1105,1,0,1,0
260000,1063,1,0,1,1
285000,935,1,0,1,1
285000,1300,1,0,2,1
410000,1066,1,0,1,1
570000,2174,2,0,2,1
500000,1600,1,0,2,1
320000,888,1,0,1,1
385000,950,0,1,1,1
940000,990,0,0,1,1
299000,721,2,0,1,1
690000,672,0,0,1,1
285000,820,1,0,1,1
475000,2200,1,0,2,1
463500,987,0,0,1,1
330000,652,1,0,1,1
1298000,1108,0,0,1,1
760000,1300,0,0,1,1
1300000,2198,0,0,2,1
285000,840,1,0,1,1
735000,2159,1,0,2,1
199000,735,1,0,1,1
280000,830,2,0,1,1
620000,768,0,1,1,1
750000,2248,1,0,2,1
430000,1080,1,0,2,1
280000,850,1,0,1,1
320000,1400,2,0,2,1
560000,1300,1,0,2,1
330000,1200,1,0,2,1
330000,1055,1,0,1,1
595000,1700,1,1,2,1
380000,1500,2,0,2,1
400000,871,1,0,1,1
780000,1392,1,0,1,1
930000,3000,2,0,2,1
380000,1062,1,0,1,1
549000,2480,2,0,2,1
1330000,4500,2,0,2,1
490000,706,0,0,1,1
900000,1850,0,0,1,1
320000,920,0,0,1,1
270000,900,2,0,1,1
360000,1170,2,0,2,1
1150000,1150,1,0,1,1
695000,1400,1,0,2,1
159000,723,2,0,1,1
970000,1664,1,0,2,1
255000,800,2,0,1,1
710000,3000,1,0,2,1
850000,1102,0,0,1,1
385000,965,1,0,1,1
427000,2500,2,0,2,1
428888,2186,2,0,2,1
310000,660,1,0,1,1
865000,1047,2,0,1,1
220000,950,2,1,1,1
945000,1077,1,0,1,1
550000,3600,0,0,2,1
650000,1250,1,0,2,1
305000,700,0,0,1,1
190000,900,2,1,2,1
300000,844,0,0,1,1
1100000,1710,0,0,1,1
880000,1300,1,0,1,1
340000,1400,2,0,2,1
550000,1268,0,0,1,1
290000,850,0,0,1,1
535000,1500,2,0,2,1
170000,786,2,0,1,1
620000,2000,1,0,2,1
520000,1778,0,1,1,0
588000,945,1,0,1,1
650000,2371,2,1,2,1
250000,882,1,0,1,1
680000,1600,1,0,2,1
465000,1429,2,0,1,1
1450000,1701,0,0,1,1
850000,1110,0,0,1,1
465000,465000,1,0,2,1
1350000,1292,2,0,1,1
268000,700,2,0,1,1
430000,1680,2,0,2,1
430000,907,1,0,1,1
289000,960,1,0,1,1
320000,1076,2,0,2,1
880000,649,1,0,1,1
570000,1820,1,0,2,1
600000,1021,1,0,1,0
260000,1300,1,0,2,1
360000,1200,1,0,2,1
778000,1392,1,0,1,1
430000,1270,1,0,1,1
456000,899,2,0,1,1
470000,1600,2,1,2,1
195000,650,1,0,1,1
620000,1647,1,0,2,1
385000,700,1,0,1,1
380000,665,2,0,1,0
260000,700,1,0,1,1
235000,800,2,0,1,1
429000,870,0,0,0,1
525000,1205,1,0,1,1
499000,1195,1,0,1,1
480000,1900,0,0,2,1
549000,1100,1,0,1,1
460000,1100,0,0,1,1
788000,875,0,1,1,1
450000,1076,1,0,1,1
550000,713,0,0,1,1
378000,1053,2,0,1,1
590000,1200,1,0,1,1
270000,771,2,0,1,1
275000,973,1,0,1,1
790000,1200,0,1,1,1
999000,3000,1,0,2,1
449000,1540,2,0,2,1
335000,775,1,0,2,0
460000,1200,1,0,1,1
420000,906,1,0,1,1
630000,1254,1,1,1,1
360000,1195,1,0,1,1
350000,1650,2,1,2,1
385000,1270,2,0,1,1
621000,1325,2,0,1,1
1380000,2000,1,0,2,1
160000,650,2,0,1,1
410000,615,0,0,1,1
297000,654,0,0,1,1
450000,888,2,0,1,1
368000,1075,2,0,2,1
650000,1400,2,1,2,1
730000,916,2,0,1,1
260000,700,1,0,1,1
848000,2500,1,0,2,0
658800,1426,0,0,1,1
399000,894,2,0,1,1
650000,1033,0,0,1,1
370000,1210,2,0,2,1
780000,1072,1,1,1,1
510000,1500,1,0,2,1
418000,1100,1,0,2,1
475000,2100,2,0,2,1
430000,1900,2,0,2,1
550000,1988,2,0,2,1
408000,974,2,0,1,1
289000,900,0,0,1,1
820000,2343,2,0,2,1
1250000,1756,0,0,1,1
220000,650,2,0,1,1
926228,1719,2,0,1,1
630000,1608,1,0,2,1
278000,972,1,1,2,1
290000,1190,0,1,1,0
560000,1685,2,0,2,1
320000,750,1,0,1,1
780000,807,1,0,1,1
600000,2000,1,0,2,1
320000,1008,1,1,2,1
800000,2100,1,0,2,1
475000,1921,2,0,2,1
298000,1200,1,0,2,1
310000,940,1,0,1,1
430000,1700,1,0,2,1
610000,1268,0,0,1,1
630000,1950,1,0,2,1
780000,1228,0,0,1,1
650000,1000,2,0,1,1
1200000,2300,1,0,2,1
1180000,2521,1,0,2,1
550000,1650,2,0,2,1
880000,4100,2,0,2,1
860000,2173,1,0,2,1
315000,862,2,0,1,1
770000,1875,2,0,1,1
470000,1302,1,0,2,1
315000,950,1,0,1,1
295000,964,1,0,2,1
870000,1400,1,0,2,1
199000,735,1,0,1,1
1450000,1600,0,0,1,1
460000,968,2,0,1,1
168000,1400,2,1,2,1
245000,800,2,0,1,1
385000,900,1,0,2,1
320000,961,1,0,1,1
364000,915,1,0,1,1
1150000,3000,1,0,2,1
329000,1120,0,0,2,0
320000,888,1,0,1,1
368000,1221,1,0,1,1
199000,735,1,0,1,1
950000,1450,1,0,1,1
530000,900,2,0,2,1
420000,1071,2,0,2,1
1400000,1500,2,0,2,1
375000,805,1,0,1,0
1450000,2500,1,0,2,1
300000,872,2,0,2,1
320000,1650,1,0,2,1
963000,1426,1,0,1,1
275000,853,1,0,1,1
575000,1830,2,0,2,1
432000,1101,1,0,1,0
980000,2200,1,0,2,1
700000,2475,1,0,1,1
440000,1314,2,0,1,1
1200000,1500,1,0,2,1
250000,700,1,0,1,1
98000,650,2,1,1,1
486000,1500,2,0,2,1
400000,1052,2,0,1,1
850000,2060,2,0,1,1
580000,1500,1,0,2,1
405000,1188,1,0,2,1
454000,650,1,0,1,1
590000,3000,0,0,2,1
410000,1141,1,0,1,1
1050000,2999,2,0,2,1
285000,800,2,0,1,1
385000,950,0,1,1,1
500000,1320,1,0,2,1
275000,853,1,0,1,1
340000,980,0,0,1,1
950000,2500,1,0,2,1
240000,941,2,0,1,1
460000,1080,2,0,2,1
330000,861,2,0,1,1
360000,1600,2,0,2,1
410000,1760,2,0,2,1
436000,722,1,0,2,1
228000,1300,2,0,2,1
678000,2277,1,0,2,1
530000,1089,1,0,1,1
500000,2002,2,0,1,1
1300000,781,0,0,1,1
330000,1120,1,0,2,1
1200000,1070,0,0,1,1
1050000,2800,2,0,2,1
480000,1048,1,0,1,1
699000,1547,0,0,2,1
500000,1060,0,1,1,1
380000,815,1,1,1,1
490000,903,0,0,1,1
408000,1500,2,1,2,1
370000,865,2,1,1,1
980000,1024,1,0,1,1
700000,1938,1,0,2,1
255000,850,2,0,1,1
1450000,2035,2,0,1,1
465000,1400,2,0,2,1
630000,909,1,0,1,1
288000,860,2,0,2,0
990000,2880,1,0,2,1
380000,1300,1,0,1,1
780000,1860,1,0,2,1
365000,948,1,0,1,1
920000,3632,1,0,2,1
1260000,1570,0,0,1,1
438000,1110,2,0,1,1
720000,1441,1,0,1,1
570000,1352,1,1,1,1
400000,1068,1,0,1,1
230000,830,1,1,1,1
570000,1430,1,1,2,1
87000,792,2,0,1,0
320000,700,2,0,1,1
580000,2042,2,1,2,1
990000,1211,1,0,1,1
950000,950,1,0,1,1
375000,1090,2,0,1,1
650000,2161,2,0,2,1
920000,2875,2,1,2,1
580000,1400,0,0,1,1
460000,1495,2,0,2,1
680000,1300,2,0,2,1
250000,850,1,0,1,1
320000,1018,1,0,1,1
248800,506,1,0,1,1
550000,1500,2,1,2,1
360000,1016,2,1,2,1
790000,2100,2,1,2,1
1250000,2590,0,0,2,1
398000,659,1,0,1,1
300000,701,2,0,1,1
369000,1500,2,1,2,1
439000,900,1,0,1,0
800000,713,0,1,1,1
350000,850,0,0,1,1
350000,900,2,0,1,1
370000,903,1,0,1,1
630000,2174,2,0,2,1
580000,1485,0,1,1,1
460000,1053,1,0,1,1
677000,888,0,0,1,1
490000,1650,1,0,1,1
430000,1200,2,0,2,1
285000,1540,2,0,2,1
600000,1560,1,0,1,1
270000,700,1,0,1,1
525000,890,2,0,1,1
335000,960,1,0,1,1
450000,770,1,0,2,1
390000,1027,2,0,1,1
408000,912,0,0,1,1
199000,735,1,0,1,1
238000,853,1,1,1,1
200000,749,2,0,1,1
778800,708,0,0,1,1
290000,900,2,0,1,1
599000,910,0,0,1,1
200000,650,2,0,1,1
690000,1200,1,0,2,1
705000,1800,1,0,2,1
999000,3000,1,0,1,1
187900,646,1,0,1,1
745000,2000,1,0,2,1
548000,1100,0,0,1,1
690000,2100,1,0,2,1
258000,1017,1,0,1,1
990000,1313,2,0,1,1
180000,650,1,0,1,1
600000,1500,2,0,2,1
430000,2340,1,0,2,1
720000,1900,1,1,2,1
399000,1255,0,0,1,1
200000,850,2,0,1,1
399000,1150,1,0,1,1
200000,850,2,0,1,1
365000,877,0,0,1,1
605000,1600,1,0,2,1
625000,1514,1,0,2,1
470000,920,1,0,1,1
368000,928,1,0,1,1
860000,3600,1,0,2,1
470000,1100,1,1,2,1
850000,990,2,0,1,1
370000,800,1,0,1,1
700000,1550,1,0,1,1
160000,650,2,0,1,1
330000,900,2,0,1,1
450000,2000,2,0,2,1
171000,990,2,0,2,1
330000,2065,2,0,2,1
738888,1507,0,0,1,1
280000,856,1,0,1,1
650000,717,0,0,1,1
480000,1018,1,0,1,1
298000,1400,2,1,2,1
1100000,801,0,1,1,1
950000,1975,2,0,2,1
980000,1760,1,0,2,1
288000,915,2,0,1,1
350000,1100,1,0,2,1
130000,650,2,1,1,1
790000,853,1,0,1,1
740000,969,0,0,1,1
80000,650,1,0,1,0
260000,780,2,0,1,0
520000,520000,0,0,1,1
598000,1350,2,0,1,1
1250000,1551,0,0,1,1
1450000,1969,2,0,2,1
1280000,1650,0,0,1,1
525000,2685,2,1,2,1
580000,1400,1,0,2,1
592000,986,1,0,1,1
1400000,1990,0,0,1,1
290000,915,2,0,1,1
1278000,2280,0,0,2,1
480000,743,1,0,1,0
545000,1200,1,0,2,1
230000,1400,2,0,2,1
1300000,1313,0,0,1,1
228000,1400,2,0,2,1
87662,550,2,0,1,0
260000,950,0,0,1,1
950000,1200,1,0,2,1
299000,748,1,0,1,1
625000,1959,2,0,2,1
518000,1316,1,0,1,1
535000,1011,1,0,1,1
260000,835,2,0,1,1
330000,1280,1,0,2,1
520000,657,1,0,1,1
408000,968,1,0,1,1
440000,1484,2,0,2,1
650000,2001,1,1,2,1
450000,1326,2,0,1,1
450000,1930,1,0,2,1
310000,976,2,1,1,1
1050000,2200,1,0,2,1
419999,865,2,0,1,1
411700,898,2,0,1,1
695000,1540,2,0,2,0
645000,1500,2,0,2,1
389000,807,2,0,1,1
275000,680,2,0,1,1
835000,1893,0,0,1,1
460000,1195,2,0,2,1
529000,1400,0,0,1,0
560000,801,1,0,1,1
715000,1027,0,0,1,1
365000,1095,1,0,1,1
680000,1560,1,0,2,1
620000,2300,1,0,2,0
520000,1300,2,0,2,1
825000,2480,2,1,2,1
680000,1766,1,0,2,0
199000,735,1,0,1,1
930000,1500,0,1,1,1
340000,1088,1,0,1,1
1180000,1920,1,0,2,1
330000,820,2,0,1,1
319000,850,2,0,1,1
410000,912,2,0,1,1
330000,950,2,0,1,1
420000,1010,0,0,1,1
380000,1405,1,0,1,1
726000,767,0,0,1,1
300000,900,2,0,1,1
810000,2091,2,0,2,1
475000,960,0,0,1,0
430000,1807,2,0,2,1
1130000,3294,1,0,2,1
700000,1276,2,0,1,1
790000,1323,0,0,1,1
130000,606,2,0,1,1
1400000,1695,2,0,1,1
525000,1400,1,0,2,0
330000,965,1,0,1,1
510000,686,1,0,1,1
665000,2000,1,1,2,1
480000,1893,1,0,2,1
240000,852,1,0,1,1
350000,900,2,0,1,1
650000,1200,2,0,2,1
480000,852,1,0,1,1
690000,2300,1,0,2,1
350000,1619,2,0,2,1
274000,1400,1,1,2,1
610000,1334,1,0,1,1
685000,915,0,0,1,1
530000,1550,2,0,1,1
980000,2500,1,0,2,1
450000,1500,2,1,2,1
213000,1400,2,0,2,1
550000,1722,2,0,2,1
750000,2010,2,0,2,1
1030000,1528,1,0,1,1
435000,1800,2,0,2,1
400000,1500,1,0,2,1
850000,1800,1,0,2,1
1058000,800,0,0,1,1
850000,1600,1,0,2,1
438000,1208,2,0,2,1
636000,1320,1,0,1,1
582000,1049,2,0,1,1
150000,660,2,0,1,1
550000,1364,1,0,2,1
275000,800,0,0,2,1
429000,1020,0,0,1,1
280000,710,2,0,1,1
320000,888,1,0,1,1
480000,950,1,0,1,1
450000,1250,1,0,1,1
570000,1313,1,0,1,1
695000,1959,2,0,2,1
680000,1500,1,0,2,1
490000,1080,1,0,2,1
1020000,1431,0,0,1,1
480000,1800,1,0,2,1
580000,1400,0,0,2,1
680000,2500,2,0,2,1
360000,721,1,0,1,1
600000,2000,1,0,2,1
360000,900,2,0,2,1
530000,719,0,0,1,1
650000,1195,2,0,1,1
700000,1210,1,0,1,1
250000,775,2,0,1,1
580000,2400,2,0,2,1
340000,1600,2,0,2,1
900000,1513,1,0,1,1
930000,2805,2,0,2,1
915000,2860,1,0,2,1
586000,998,1,0,1,0
248000,943,1,0,1,1
540000,1073,2,0,1,1
580000,1800,2,0,2,0
685000,1829,2,0,2,1
680000,1617,1,0,1,1
498000,1007,1,0,1,0
1300000,1500,0,0,1,1
850000,2160,1,0,2,1
380000,1500,2,0,2,1
270000,550,2,1,1,1
450000,700,2,0,1,1
151000,673,2,0,1,1
1410000,1750,0,0,1,1
388000,1600,1,0,2,1
385000,2200,2,0,2,1
301000,550,1,0,1,1
234999,852,2,0,1,1
310000,860,1,0,1,1
215000,1200,2,0,1,1
140000,600,2,0,1,1
220000,1000,1,0,2,1
429000,1000,2,0,1,1
300000,960,2,0,1,0
280000,619,2,0,1,0
288000,850,1,0,1,1
595000,1183,2,1,1,1
517000,807,2,0,1,1
598000,2500,1,0,2,1
199000,650,2,0,1,1
571800,2000,2,0,2,1
380000,1100,2,0,2,0
445000,1158,1,0,1,1
720000,1600,1,0,2,1
900000,987,0,0,1,1
500000,2720,2,0,1,1
618000,625,0,0,1,1
330000,700,2,0,1,1
220000,850,2,0,1,1
475000,700,1,0,1,0
400000,1050,1,0,1,1
498000,1100,1,0,1,1
660000,1749,2,0,2,1
338000,700,2,0,1,0
460000,2280,2,0,2,1
1150000,1786,1,0,1,1
275000,872,1,1,1,1
430000,1040,1,0,2,1
920000,2016,0,0,1,1
320000,729,1,0,1,1
500000,1820,1,0,2,1
500000,1650,2,0,2,1
330000,850,2,1,1,1
650000,936,0,0,1,1
388000,1000,1,0,1,1
799000,2600,1,0,2,1
420000,1540,2,0,2,1
899000,2429,2,0,2,1
1300000,3100,1,0,2,1
1300000,781,0,0,1,1
1050000,1450,0,0,1,0
499000,1050,1,0,1,1
150000,900,2,0,1,1
258000,872,1,0,1,1
580000,1300,1,0,2,1
350000,955,0,0,1,1
